id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
43762382,"Piso céntrico a estrenar, Autocheck in 24h, WIFI",23028672,Iñigo,Vizcaya,Bilbao,43.25886,-2.94004,Entire home/apt,170,1,264,2024-06-28,5.41,3,303,74,EBI01505
43764536,Home-loving apartment Bilbao centre (with Parking),349758604,Borja,Vizcaya,Bilbao,43.26138,-2.93623,Entire home/apt,355,3,216,2024-06-22,4.51,1,121,27,EBI01502
43765159,Completa - Opción a casa entera,85877790,Maria,Vizcaya,Gautegiz Arteaga,43.36973,-2.63841,Entire home/apt,540,5,0,,,9,17,0,KBI00046
43767828,HABITACION EN INDAUTXU CON AMPLIA CAMA Y MUCHA LUZ,62205707,Mercedes Medina,Vizcaya,Bilbao,43.26207,-2.9425,Private room,20,90,2,2023-06-10,0.09,51,238,0,PARA ESTANCIAS DE 1 MES O SUPERIORES NO ES NECESARIA LICENCIA TURISTICA
43772183,El Pisito | Elisa,498902500,Elisa,Vizcaya,Bilbao,43.2562,-2.92429,Entire home/apt,130,4,61,2024-06-19,1.57,1,287,26,
43773915,The Chess House by homebilbao,253276306,Josu,Vizcaya,Bilbao,43.26666,-2.91846,Entire home/apt,104,2,66,2024-06-16,1.43,5,74,20,EBI01470
43778591,Piso muy bonito en zona tranquila,349897376,Georgiana,Vizcaya,Bermeo,43.416881778617174,-2.7223576605319972,Entire home/apt,100,3,50,2024-06-14,1.04,1,304,20,
43799365,River Side Olabeaga by homebilbao,253276306,Josu,Vizcaya,Bilbao,43.26432,-2.95111,Entire home/apt,117,2,28,2024-05-26,0.58,5,65,7,EBI00966
43808087,Elantxobe port,167685996,Iker,Vizcaya,Elantxobe,43.404296875,-2.6385080814361572,Entire home/apt,120,2,19,2024-05-11,0.41,1,45,6,EBI01506
43815782,"Bilbao-Junto a Casco viejo, Solokoetxe -Parking",54118293,Nacho,Vizcaya,Bilbao,43.25643,-2.91869,Entire home/apt,119,3,132,2024-06-03,2.70,2,47,43,EBI01571
43826126,Aloha Bilbao city centre surf House private Garage,9159195,Iker,Vizcaya,Bilbao,43.26742,-2.92317,Entire home/apt,179,4,48,2024-06-23,0.98,1,63,14,EBI01448
43834331,"Centro histórico, a un paso del puerto.",350581524,Katu,GuipÃºzcoa,Getaria,43.30477,-2.2043,Entire home/apt,209,1,46,2024-06-10,0.99,3,41,12,
43837203,"Centro histórico, casa cuidada al detalle.",350581524,Katu,GuipÃºzcoa,Getaria,43.30467,-2.20285,Entire home/apt,188,1,50,2024-06-26,1.07,3,32,18,
43837271,"Centro histórico, coqueto estudio.",350581524,Katu,GuipÃºzcoa,Getaria,43.30462,-2.20318,Entire home/apt,189,1,68,2024-06-14,1.40,3,52,23,
43841773,"MILIMARA 1 - Suite doble, 22m",82941919,Milimara,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.30469,-2.01857,Entire home/apt,126,1,546,2024-06-24,11.18,3,343,174,TSS00129
43857266,"MILIMARA 3 - suite doble plus, 32m",82941919,Milimara,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.302189,-2.019886,Entire home/apt,126,1,268,2024-06-19,5.56,3,327,82,TSS00129
43858492,"MILIMARA 4 - suite Deluxe, 40m",82941919,Milimara,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.302189,-2.019886,Entire home/apt,160,1,114,2024-06-10,2.37,3,344,42,TSS00129
43891935,Errekabea.  Terraza y piscina en zona residencial.,117422992,Basquenjoy,GuipÃºzcoa,Hondarribia,43.37338,-1.79972,Entire home/apt,125,2,8,2024-05-12,0.19,19,68,1,ESS02653
43896549,The Dream House by homebilbao,253276306,Josu,Vizcaya,Bilbao,43.26602,-2.92188,Entire home/apt,105,2,83,2024-06-14,1.76,5,55,32,EBI01322
43907747,Naturaleza en el centro de Euskadi,167666961,Kristina,GuipÃºzcoa,Elgeta,43.139,-2.48415,Entire home/apt,150,3,35,2024-05-18,0.72,1,319,5,
43909786,Estancia única en la Casona de Alútiz - Las Paules,115174170,Eduardo,Ãlava,Samaniego,42.56718,-2.67919,Private room,90,1,3,2024-06-04,0.18,8,352,2,
43909999,Estancia única en la Casona de AlútizCuatroCaminos,115174170,Eduardo,Ãlava,Samaniego,42.56708,-2.67746,Private room,90,1,5,2024-04-07,0.17,8,355,1,
43910089,Estancia única en la Casona de Alútiz La Majestaz,115174170,Eduardo,Ãlava,Samaniego,42.56934,-2.67723,Private room,90,1,1,2022-04-09,0.04,8,335,0,
43910146,Estancia única en la Casona de Alútiz La Cruz,115174170,Eduardo,Ãlava,Samaniego,42.56708,-2.6773,Private room,76,1,1,2023-07-04,0.08,8,337,1,
43910214,Estancia única en la Casona de Alútiz Raicesde Oro,115174170,Eduardo,Ãlava,Samaniego,42.56788,-2.67916,Private room,76,1,0,,,8,333,0,
43927464,Encantador apartamento en el centro - Autocheckin,1455353,Natalia,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31298,-1.98245,Entire home/apt,200,2,234,2024-06-14,4.82,1,304,61,ESS02665
43934175,FUNI by People Rentals,85246818,People Rentals,Vizcaya,Bilbao,43.26938,-2.92741,Entire home/apt,143,1,49,2024-06-09,1.01,46,265,23,EBI01479
43948784,BrisasVT San Sebastián. Next to “La Concha Beach”,36626870,Carolina,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.320396423339844,-1.9820250272750854,Entire home/apt,331,2,60,2024-06-23,2.14,2,245,27,202099900019048
43953168,Bilbao City Hall VI by Aston Rentals,160412156,Aston,Vizcaya,Bilbao,43.26649,-2.92122,Entire home/apt,133,1,65,2024-06-22,1.36,43,352,16,EBI01421
43981773,Bonito apartamento centro Zarautz,34499630,Idoia,GuipÃºzcoa,Zarautz,43.28468,-2.17475,Entire home/apt,153,2,0,,,1,185,0,
43981912,Apartamento nuevo cercano a la  playa con parking,22892863,Maria,Vizcaya,Getxo,43.34721,-3.00819,Entire home/apt,94,4,11,2023-10-09,0.32,2,33,4,EBI01499
43982329,Habitación 3 (LSS00228) WiFI gratuita,137372441,Estibaliz,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32156,-1.9775,Private room,110,2,40,2024-06-06,0.83,5,334,17,LSS00228
43990928,"""La Bella Easo"" brand new&style at La Concha beach",285087358,Mondrian,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31611,-1.98406,Entire home/apt,371,2,193,2024-06-25,4.03,4,173,69,ESS02705
43991560,Apartamento Portugalete. Bilbao. Metro. EBI01527,926962,Janire,Vizcaya,Portugalete,43.32074,-3.02539,Entire home/apt,139,2,33,2024-05-12,0.69,1,31,6,EBI01527
43991869,✵✵✵ GOZAMENA SURF ✵✵✵,351709937,Iñigo,GuipÃºzcoa,Zarautz,43.28397,-2.16655,Entire home/apt,208,5,10,2021-09-26,0.21,2,53,0,TSS00113
43996499,Getaria Apartamentuak-Balentziaga BAT-FREE PARKING,348616687,Getaria,GuipÃºzcoa,Getaria,43.30296,-2.2086,Entire home/apt,217,1,20,2024-04-14,0.44,6,78,4,TSS00114
43996625,"Loft  independiente ""Forget me Not""",17784920,Begoña,Vizcaya,Getxo,43.34653259706286,-3.010374069213859,Private room,115,2,7,2023-08-04,0.15,1,30,1,LBI00461
43996822,Getaria Apartamentuak -Balentziaga BI-FREE PARKING,348616687,Getaria,GuipÃºzcoa,Getaria,43.30132,-2.20683,Entire home/apt,206,1,34,2024-01-23,0.70,6,81,1,TSS00114
43996896,Getaria Apartamentuak-BalentziagaHIRU-FREE PARKING,348616687,Getaria,GuipÃºzcoa,Getaria,43.30144,-2.2069,Entire home/apt,203,1,18,2024-02-15,0.38,6,73,3,TSS00114
43996987,Getaria Apartamentuak-Balentziaga LAU-FREE PARKING,348616687,Getaria,GuipÃºzcoa,Getaria,43.30295,-2.20765,Entire home/apt,238,1,12,2023-10-15,0.25,6,66,1,TSS00114
43997060,Getaria Apartamentuak-BalentziagaBOST-FREE PARKING,348616687,Getaria,GuipÃºzcoa,Getaria,43.30178,-2.20678,Entire home/apt,234,1,13,2022-01-06,0.27,6,79,0,TSS00114
43997108,Getaria Apartamentuak-Balentziaga SEI-FREE PARKING,348616687,Getaria,GuipÃºzcoa,Getaria,43.30256,-2.20687,Entire home/apt,232,1,13,2024-05-08,0.27,6,63,3,TSS00114
44000369,Doma Etxea Donostia-San Sebastian,352561430,Lorea,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31233,-1.99094,Entire home/apt,429,2,73,2024-06-24,1.54,1,306,17,2020RTE00364622
44001071,Bilbao Sensations.OLD TOWN exclusive views&parking,11659120,Carlos,Vizcaya,Bilbao,43.25986,-2.91985,Entire home/apt,269,1,121,2024-05-31,2.56,1,89,22,EBI01538
44007842,"Txikori, ideal para tres personas.",253912796,Bergaretxe,GuipÃºzcoa,Legazpi,43.02448,-2.33295,Entire home/apt,110,2,1,2022-08-17,0.04,7,142,0,TSS00101
44008154,KUIA apartment in Gran Bilbao with terrace and looking out to a park,245992541,Maria,Vizcaya,Basauri,43.23555,-2.89234,Entire home/apt,114,2,48,2024-06-09,1.00,8,143,12,EBI01514
44008382,3 Habitaciones (LSS00228)Aire Acondicionado y WiFI,137372441,Estibaliz,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32167,-1.97568,Entire home/apt,389,2,27,2024-04-28,0.57,5,318,6,LSS00228
44008385,"KUIA apartment in the center of Barakaldo, next to the metro station",245992541,Maria,Vizcaya,Barakaldo,43.29802,-2.98837,Entire home/apt,137,2,45,2024-03-18,1.00,8,142,9,EBI00929
44014423,Hygge by FeelFree Rentals,124008929,FeelFree Rentals,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31656265258789,-1.98369300365448,Entire home/apt,387,2,85,2024-06-16,1.84,126,275,37,ESS02674
44014984,Apartamento Izaro (PARKING CERRADO),352719205,Olatu Mundaka,Vizcaya,Mundaka,43.41033,-2.69988,Entire home/apt,156,2,13,2023-08-14,0.27,3,311,2,EBI01518
44016289,Apartamento Ogoño (PARKING CERRADO),352719205,Olatu Mundaka,Vizcaya,Mundaka,43.40947,-2.69927,Entire home/apt,169,2,3,2023-07-28,0.06,3,310,2,EBI01517
44027955,"Piso acogedor en Las Arenas, Getxo",11265209,Izaskun,Vizcaya,Getxo,43.32573,-3.01187,Entire home/apt,89,3,53,2024-05-27,1.10,1,32,9,EBI 01559
44055140,Apartamento 4 pl 5 min playa WI FI,6647633,Igor,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31202,-2.0023,Entire home/apt,215,1,0,,,7,12,0,
44059571,Mendizabal.  Maravilloso piso recién renovado.,117422992,Basquenjoy,GuipÃºzcoa,Hondarribia,43.37164,-1.79872,Entire home/apt,168,2,34,2024-05-30,0.71,19,12,12,ESS02244
44069891,Espacioso Apartamento a estrenar!! Casco Viejo!!,294457256,Ines,Vizcaya,Bilbao,43.25846,-2.92277,Entire home/apt,355,2,16,2023-05-24,0.34,1,296,0,
44070953,Casa Rural Mugarri,353386859,Alicia,Vizcaya,Muskiz,43.34426,-3.12696,Entire home/apt,591,2,2,2022-10-14,0.06,1,161,0,XBI00132
44094826,Arriola I Local Rentss,12954077,Local Rentss,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31082,-2.00978,Entire home/apt,181,1,12,2024-06-20,0.34,13,338,5,ESS02685
44097747,✵✵✵ GOZAMENA MENDI ✵✵✵,351709937,Iñigo,GuipÃºzcoa,Zarautz,43.28295,-2.16782,Entire home/apt,184,5,2,2021-07-07,0.04,2,62,0,
44102115,Casa rural hermosa con jardín en Ispaster. WIFI,73341595,Arantza,Vizcaya,Ispaster,43.36137,-2.54554,Entire home/apt,126,2,85,2024-06-09,1.76,3,287,13,
44102317,Apartamento San Marcial by SanSe Holidays,63070557,SanSe Holidays,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31988,-1.97928,Entire home/apt,590,1,62,2023-11-26,1.29,36,270,2,ESS02690
44110782,"Apartelier, English House in Bilbao",171273247,Apartelier,Vizcaya,Bilbao,43.25467,-2.93638,Entire home/apt,87,2,76,2024-06-11,1.60,8,110,19,EBI01522
44113732,"Mirador Zurriola, beach front",98189424,Iberorent Apartments,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32504,-1.97247,Entire home/apt,412,1,42,2024-06-18,1.15,25,100,12,ESS02614
44124773,Vanguardismo en San Sebastian,352689055,Guillaume,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.29297,-1.96354,Entire home/apt,990,5,0,,,1,91,0,
44132017,Basque accomodation 10 minutes from San Sebastian,354753907,Claudia,GuipÃºzcoa,Asteasu,43.20122,-2.09463,Entire home/apt,335,2,70,2024-06-06,1.45,1,192,15,ESS02660
44143156,Luxury Villa in Hondarribia,354970106,Rosario,GuipÃºzcoa,Hondarribia,43.34226,-1.82923,Entire home/apt,408,2,36,2023-12-26,0.76,1,107,5,ESS02675
44145513,Mirakruz | The Rentals Collection,15707672,The Rentals Collection,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32277,-1.97276,Entire home/apt,203,1,20,2024-05-19,0.42,85,27,6,ESS 02 377
44150030,Vivienda unifamiliar:  KRESALA,355043460,Ibone,Vizcaya,Mundaka,43.4075,-2.69882,Entire home/apt,170,2,31,2023-09-01,0.64,1,84,8,E.BI.1022
44164425,Erremedio Apartment,5544757,Bego,Vizcaya,Bermeo,43.41893,-2.7247,Entire home/apt,123,1,50,2024-06-01,1.04,1,167,11,EBI01504
44164756,San Martin : near market and Concha beach,2035832,Jokin Y Michele,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.3182,-1.98383,Entire home/apt,224,2,41,2024-06-11,0.86,23,303,15,ESS01999
44165557,Amplio apartamento cerca del mar y la montaña,355469390,Mariví,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31622,-1.95273,Entire home/apt,110,7,45,2024-06-15,0.94,1,293,10,REATE: ESS02681
44176397,"♥ Apt in Neguri, 5 min from the beach & metro",355719861,Irene,Vizcaya,Getxo,43.34211,-3.00992,Entire home/apt,114,1,106,2024-06-13,2.20,1,313,30,EBI01536
44181718,Prestancia apartment by The Urban Hosts,355812074,Mari Jose,Vizcaya,Bilbao,43.26878,-2.92858,Entire home/apt,162,2,34,2024-06-01,0.71,1,270,25,EBI01183
44190806,Espectacular piso frente a la playa,174118889,Iban,GuipÃºzcoa,Orio,43.28771089731117,-2.1252242850418113,Entire home/apt,179,2,23,2023-11-12,0.96,1,231,5,
44202212,Aletxo's Home,151115652,Amaia,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31574,-1.98316,Entire home/apt,463,1,52,2024-05-10,1.38,9,105,13,ESS02562
44204787,Gure Loraitz,80463557,"Smiling Rentals, S.L.",GuipÃºzcoa,Hondarribia,43.37467,-1.79727,Entire home/apt,420,1,20,2022-07-17,0.43,21,87,0,
44207793,"Céntrico y amplio. Impecable. 
Restaurantes, bares",356081523,Berenice,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31511,-1.9799,Entire home/apt,236,2,111,2024-06-29,2.34,1,94,26,ESS02710
44210074,"Habitación completa con cama ind, balcón y baño",356196201,Rodolfo,GuipÃºzcoa,Orio,43.27769,-2.12861,Private room,50,2,13,2024-06-21,0.28,1,90,6,
44210644,Precioso apartamento en Gros by Chic Donosti,179009019,Chic Donosti,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32219,-1.97354,Entire home/apt,211,2,306,2024-06-24,6.37,3,79,71,ESS02694
44223047,Pikatxia by FeelFree Rentals,124008929,FeelFree Rentals,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.322933197021484,-1.9775019884109497,Entire home/apt,693,2,25,2024-06-05,1.03,126,322,13,ESS02633
44250618,PERFECTO PARA TELETRABAJAR JUNTO AL GUGGENHEIM,62205707,Mercedes Medina,Vizcaya,Bilbao,43.2654,-2.93078,Entire home/apt,40,90,2,2020-09-27,0.04,51,44,0,PARA ESTANCIAS DE 1 MES O SUPERIORES NO ES NECESARIA LICENCIA TURISTICA
44251399,HABITACION INDIVIDUAL O PAREJA JUNTO A LA BASILICA,62205707,Mercedes Medina,Vizcaya,Bilbao,43.25871,-2.91832,Private room,18,90,1,2022-07-31,0.04,51,149,0,PARA ESTANCIAS DE 1 MES O SUPERIORES NO ES NECESARIA LICENCIA TURISTICA
44258630,Habitación privada a 15 minutos del centro,48009998,Sarai,Vizcaya,Bilbao,43.25343,-2.93666,Private room,79,2,32,2024-06-16,0.68,1,54,31,
44260821,♥︎ Heart of Midtown ⎮⎮ 5 balconies⎮⎮Walk Score 99,185278686,Teresa,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31557083129883,-1.9809679985046387,Entire home/apt,418,2,210,2024-06-27,4.41,4,214,61,ESS02597
44272327,Old Town IV by Next Stop Bilbao,510327306,Ainhoa,Vizcaya,Bilbao,43.24889,-2.91171,Entire home/apt,119,1,33,2024-01-02,0.70,1,86,15,EBI01548
44291338,Surf-Camper Sope,7702850,Richard,Vizcaya,Sopelana,43.38543,-3.00009,Entire home/apt,110,5,0,,,1,179,0,
44297320,Casa señorial Jardín. Algorta centro. Puerto Viejo,16346833,Iñigo & Esther,Vizcaya,Getxo,43.35084,-3.01508,Entire home/apt,341,3,41,2024-05-26,0.86,2,175,13,EBI-01524
44300652,New Amara Suite Friends & Families (+ Parking),20267369,Nora,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.30612,-1.97322,Entire home/apt,327,5,74,2024-06-24,1.55,2,246,35,ESS02551
44310591,Apartamento Labegain 4 Ebi01540,228173417,Marian,Vizcaya,Sestao,43.310768127441406,-3.0002880096435547,Entire home/apt,127,2,3,2021-08-14,0.06,6,165,0,EBI01540
44315265,Apartamento en Bilbao LBI00468,54062416,Nerea,Vizcaya,Bilbao,43.2662,-2.91903,Private room,75,2,26,2024-05-05,1.09,1,59,14,LBI00468
44335213,Casa Rural La Palmera - Landetxea #3,357656287,Mónica,GuipÃºzcoa,Lasarte-Oria,43.27311,-2.00824,Private room,155,1,7,2020-08-23,0.15,7,291,0,
44353444,Piso Moderno a 2 minutos del Casco Viejo y Parking,357828928,Serafin,Vizcaya,Bilbao,43.257015228271484,-2.928774118423462,Entire home/apt,149,2,44,2022-11-15,0.95,1,159,0,EBI01568
44358620,casa acogedora y tranquila en pleno centro,357876687,Julen,Vizcaya,Bermeo,43.42034,-2.72448,Entire home/apt,125,2,55,2024-06-28,1.16,1,317,20,EBI01557
44389931,Cuádruple en 7Kale B&B / Casco Viejo Bilbao,48671909,Patricia,Vizcaya,Bilbao,43.25857,-2.92577,Private room,180,1,0,,,5,304,0,
44390174,Doble/Twin con baño Casco Viejo Bilbao / 7Kale B&B,48671909,Patricia,Vizcaya,Bilbao,43.2576,-2.92612,Private room,133,1,81,2024-04-08,2.15,5,357,10,
44390599,Zarautz Loft (1),123929999,Paola,GuipÃºzcoa,Zarautz,43.28366,-2.1751,Entire home/apt,83,2,28,2024-06-06,0.59,2,33,6,TSS00116
44398727,"Palacio con vistas a la Bahía A/C, WIFI, Parking",83002428,Felipe,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.30888,-1.99401,Entire home/apt,489,1,164,2024-06-17,3.44,1,271,51,
44398778,BONITA HABITACIÓN CON TERRAZA EN ALGORTA,62205707,Mercedes Medina,Vizcaya,Getxo,43.3466,-3.00839,Private room,18,30,0,,,51,302,0,PARA ESTANCIAS DE 1 MES O SUPERIORES NO ES NECESARIA LICENCIA TURISTICA
44411951,Caserio en Elorrio,1670670,Karlos,Vizcaya,Elorrio,43.12246,-2.53918,Entire home/apt,156,2,31,2024-06-16,0.66,1,293,10,LBI00463
44413910,Zarautz Loft 2,123929999,Paola,GuipÃºzcoa,Zarautz,43.28405,-2.17547,Entire home/apt,84,2,116,2024-06-25,2.44,2,32,29,TSS00116
44432600,Casa Rural La Palmera - Habitación 1,357656287,Mónica,GuipÃºzcoa,Lasarte-Oria,43.27485,-2.00696,Private room,155,1,39,2024-06-27,0.82,7,285,10,
44441014,Prim Apartment by Basque Homes,2035832,Jokin Y Michele,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31374,-1.97955,Entire home/apt,385,2,73,2024-05-17,1.54,23,306,15,ESS02678
44455824,Nafarroa - baskeyrentals,270035241,BasKey,GuipÃºzcoa,Zarautz,43.28759,-2.16823,Entire home/apt,78,2,45,2024-06-07,0.95,48,132,12,ESS02656
44457252,Apartamento en San Sebastían (Barrio El Antiguo),359192186,Iñigo,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31162,-2.00566,Entire home/apt,294,3,30,2023-08-27,0.64,1,81,9,
44462168,KIKU apartamento,95152572,María,Vizcaya,Bermeo,43.42155,-2.72488,Entire home/apt,150,1,71,2023-10-01,1.49,1,1,10,
44467529,Old Town,353038776,Josu Beldarrain,Vizcaya,Bilbao,43.25786,-2.92137,Entire home/apt,118,1,139,2024-06-14,2.94,8,289,22,EBI00027
44470802,Bonita Campervan para viajar a tu aire,272970017,Maria,Vizcaya,Sopelana,43.37302,-2.98884,Entire home/apt,70,1,15,2024-05-12,0.38,2,167,1,6239BFG
44470840,Amezola Park,287102161,María Mercedes,Vizcaya,Bilbao,43.25415,-2.94147,Entire home/apt,149,2,24,2024-06-02,0.68,2,163,7,EBI 710
44484406,Town Hall,353038776,Josu Beldarrain,Vizcaya,Bilbao,43.26839,-2.92312,Entire home/apt,112,1,83,2024-06-14,1.74,8,341,28,EBI01151
44487284,Encantador apartamento en el corazón de la villa,359668470,Ascen,Vizcaya,Bilbao,43.25704,-2.92433,Entire home/apt,126,1,168,2024-06-24,3.53,1,292,46,EBI-01553
44488371,"Apartelier, Asian Chic Bilbao.",171273247,Apartelier,Vizcaya,Bilbao,43.26875,-2.92671,Entire home/apt,98,2,38,2024-06-16,0.84,8,135,25,EBI01474
44497224,Habitación con cama de matrimonio en Getaria,31960758,Pili,GuipÃºzcoa,Getaria,43.30309,-2.20427,Private room,84,1,63,2024-06-09,1.33,4,255,26,
44497476,Habitación acogedora en el centro de Getaria,31960758,Pili,GuipÃºzcoa,Getaria,43.30434,-2.20447,Private room,85,1,57,2024-05-10,1.20,4,263,18,
44497603,Habitación familiar con doble cama de matrimonio,31960758,Pili,GuipÃºzcoa,Getaria,43.30294,-2.20305,Private room,117,1,66,2024-06-06,1.39,4,263,22,
44526351,"Apartamentos Guikuri "" Sukaldekoa""",19964669,Goikuri Baserria,Ãlava,Zigoitia,42.97489,-2.7393,Entire home/apt,195,3,12,2024-06-28,0.33,3,316,6,
44537854,Zurriola Beach,281448439,Elur,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32759,-1.97018,Private room,215,3,0,,,2,90,0,
44562683,"Masusta, estudio ideal para dos y un niñ@",253912796,Bergaretxe,GuipÃºzcoa,Legazpi,43.01781,-2.33416,Entire home/apt,100,2,1,2023-05-19,0.07,7,123,0,TSS00101
44563014,Gros Beach Apartment.Gran casa junto a la Zurriola,133395812,Jaione,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32281,-1.9757,Entire home/apt,146,30,11,2023-08-31,0.32,11,243,2,
44568148,Hogar integro en el Casco Viejo Reformado,254094294,Ana,Vizcaya,Bilbao,43.25744253001736,-2.9222675563099667,Private room,500,6,0,,,1,364,0,
44570295,Espectaculares vistas al mar en Bakio,37764715,Stephanie,Vizcaya,Bakio,43.43094,-2.81153,Entire home/apt,102,2,65,2024-06-23,1.43,1,68,24,EBI01556
44583524,♡ Brand New⎮ Beachfront ⎮3 min Old Town Anvers ♡,251152043,Nuun,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31953,-1.98353,Entire home/apt,459,1,41,2024-04-29,0.98,4,318,13,
44584193,"Mitxoleta, apartamento para familias y amigos",253912796,Bergaretxe,GuipÃºzcoa,Legazpi,43.02465,-2.33279,Entire home/apt,195,2,1,2022-07-11,0.04,7,145,0,TSS00101
44585222,Zarautz piso con garaje en primera linea de playa,3133775,Ana,GuipÃºzcoa,Zarautz,43.28732,-2.1655,Entire home/apt,195,2,16,2024-06-26,0.34,1,76,11,ESS02179
44587415,"Apartamento con vistas al mar, Hondarribia",232934803,Irene,GuipÃºzcoa,Hondarribia,43.37197,-1.79625,Entire home/apt,208,2,25,2023-08-26,0.53,1,17,5,ESS02402
44590085,Apart Xixili tranquilidad en el corazón de Bermeo,360860852,Patxi,Vizcaya,Bermeo,43.41954,-2.72398,Entire home/apt,160,1,37,2023-08-24,0.78,1,328,2,LBI00470
44606601,Centric Confortable Appartment Near The Beach,44910810,Miren,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32113,-1.97822,Entire home/apt,325,31,8,2024-06-16,0.25,1,263,7,
44609180,♡ Brand New⎮ Beachfront ⎮3 min Old Town Garden ♡,251152043,Nuun,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32071,-1.98456,Entire home/apt,279,1,90,2024-06-13,2.45,4,288,25,
44640605,"BASQUE BREATH-Villa única,vista fantástica,piscina",361324923,Josean,GuipÃºzcoa,Hondarribia,43.37084,-1.81406,Entire home/apt,1800,2,14,2024-06-02,0.39,1,319,4,
44655963,La Belle Suite by FeelFree Rentals,124008929,FeelFree Rentals,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.321468353271484,-1.9802939891815186,Entire home/apt,742,2,32,2024-06-07,0.81,126,295,14,ESS02680
44753143,Casa Rural La Palmera - Landetxea #5,357656287,Mónica,GuipÃºzcoa,Lasarte-Oria,43.2748,-2.00785,Private room,155,1,4,2021-06-27,0.09,7,288,0,
44753693,Casa Rural La Palmera - Landetxea #4,357656287,Mónica,GuipÃºzcoa,Lasarte-Oria,43.2731,-2.00853,Private room,155,1,2,2024-03-08,0.05,7,296,1,
44798903,Spielberg Apartment,17503237,GRRG Negocios,Vizcaya,Bilbao,43.25835,-2.92357,Entire home/apt,296,2,1,2024-02-18,0.22,2,88,1,
44827988,Suite 31 m2 con parqueo dentro de la propiedad,9460789,Romy,GuipÃºzcoa,Irun,43.34193,-1.791249,Private room,163,1,18,2023-09-20,0.40,2,198,3,LSS00245
44945543,Suite de 40 m2 con parqueo dentro de la propiedad,9460789,Romy,GuipÃºzcoa,Irun,43.34111,-1.79048,Private room,158,1,22,2024-06-11,0.49,2,214,11,LSS00245
44950690,"Andando a la playa, con Garaje y llegada autónoma",92323517,Leire,Vizcaya,Bakio,43.42823028564453,-2.813971996307373,Entire home/apt,126,2,37,2024-06-22,0.80,1,127,18,EBI00609
44994251,"Chalet con chimenea,  boulder y zonas de escalada.",363066514,Karmele,Ãlava,ValdegovÃ­a,42.84721,-3.09944,Entire home/apt,194,2,53,2024-03-31,1.14,1,117,8,
44997576,kanala Reserva de la Biosfera de Urdaibai,13525546,Joseba,Vizcaya,Gautegiz Arteaga,43.37325,-2.67159,Entire home/apt,150,2,27,2024-03-31,0.58,1,124,7,LBI0128
45006990,ALEJANDRA by Bilbao Metropolitan Apartments,264460456,Bilbao,Vizcaya,Bilbao,43.27102,-2.94507,Entire home/apt,130,1,83,2024-06-03,1.78,22,345,20,TBI47
45007246,OLIVIA by STAYNN APARTMENTS,264460456,Bilbao,Vizcaya,Bilbao,43.27127,-2.94701,Entire home/apt,140,1,225,2024-05-27,4.82,22,346,54,TBI47
45007435,ELENA by Bilbao Metropolitan Apartments,264460456,Bilbao,Vizcaya,Bilbao,43.27135,-2.94498,Entire home/apt,142,1,74,2024-03-10,1.58,22,352,10,TBI47
45007440,FIDEL by Bilbao Metropolitan Apartments,264460456,Bilbao,Vizcaya,Bilbao,43.27173,-2.94481,Entire home/apt,139,1,183,2024-05-18,3.92,22,361,33,TBI47
