Any,Comarca,Tipologia,Habitatges,Capacitat,Entitat privada d'iniciativa social_count,Entitat d'iniciativa pública_count,Entitat privada d'iniciativa mercantil_count,Habitatge acumulat,Capacitat acumulada
1991,Segrià,Residència,0,0,,,,1,93
1991,Selva,Llar amb suport,0,0,,,,0,0
1991,Selva,Llar residència,0,0,,,,0,0
1991,Selva,Residència,0,0,,,,1,79
1991,Solsonès,Llar amb suport,0,0,,,,0,0
1991,Solsonès,Llar residència,0,0,,,,0,0
1991,Solsonès,Residència,0,0,,,,0,0
1991,Tarragonès,Llar amb suport,0,0,,,,0,0
1991,Tarragonès,Llar residència,0,0,,,,0,0
1991,Tarragonès,Residència,0,0,,,,0,0
1991,Terra Alta,Llar amb suport,0,0,,,,0,0
1991,Terra Alta,Llar residència,0,0,,,,0,0
1991,Terra Alta,Residència,0,0,,,,0,0
1991,Urgell,Llar amb suport,0,0,,,,0,0
1991,Urgell,Llar residència,0,0,,,,1,16
1991,Urgell,Residència,0,0,,,,0,0
1991,Val d'Aran,Llar amb suport,0,0,,,,0,0
1991,Val d'Aran,Llar residència,0,0,,,,0,0
1991,Val d'Aran,Residència,0,0,,,,0,0
1991,Vallès Occidental,Llar amb suport,0,0,,,,0,0
1991,Vallès Occidental,Llar residència,1,13,0.0,0.0,1.0,1,13
1991,Vallès Occidental,Residència,3,166,1.0,0.0,2.0,7,484
1991,Vallès Oriental,Llar amb suport,0,0,,,,0,0
1991,Vallès Oriental,Llar residència,0,0,,,,0,0
1991,Vallès Oriental,Residència,0,0,,,,1,21
1992,Alt Camp,Llar amb suport,0,0,,,,0,0
1992,Alt Camp,Llar residència,0,0,,,,0,0
1992,Alt Camp,Residència,0,0,,,,0,0
1992,Alt Empordà,Llar amb suport,0,0,,,,0,0
1992,Alt Empordà,Llar residència,0,0,,,,0,0
1992,Alt Empordà,Residència,0,0,,,,1,44
1992,Alt Penedès,Llar amb suport,0,0,,,,0,0
1992,Alt Penedès,Llar residència,1,21,0.0,0.0,1.0,2,28
1992,Alt Penedès,Residència,0,0,,,,0,0
1992,Alt Urgell,Llar amb suport,0,0,,,,0,0
1992,Alt Urgell,Llar residència,0,0,,,,0,0
1992,Alt Urgell,Residència,0,0,,,,0,0
1992,Alta Ribagorça,Llar amb suport,0,0,,,,0,0
1992,Alta Ribagorça,Llar residència,0,0,,,,0,0
1992,Alta Ribagorça,Residència,0,0,,,,0,0
1992,Anoia,Llar amb suport,0,0,,,,0,0
1992,Anoia,Llar residència,3,38,0.0,0.0,3.0,8,73
1992,Anoia,Residència,0,0,,,,1,38
1992,Bages,Llar amb suport,0,0,,,,0,0
1992,Bages,Llar residència,1,6,0.0,0.0,1.0,2,24
1992,Bages,Residència,0,0,,,,0,0
1992,Baix Camp,Llar amb suport,0,0,,,,0,0
1992,Baix Camp,Llar residència,0,0,,,,0,0
1992,Baix Camp,Residència,1,67,0.0,1.0,0.0,2,141
1992,Baix Ebre,Llar amb suport,0,0,,,,0,0
1992,Baix Ebre,Llar residència,0,0,,,,0,0
1992,Baix Ebre,Residència,0,0,,,,0,0
1992,Baix Empordà,Llar amb suport,0,0,,,,0,0
1992,Baix Empordà,Llar residència,0,0,,,,0,0
1992,Baix Empordà,Residència,0,0,,,,0,0
1992,Baix Llobregat,Llar amb suport,0,0,,,,0,0
1992,Baix Llobregat,Llar residència,1,50,0.0,0.0,1.0,2,62
1992,Baix Llobregat,Residència,0,0,,,,1,52
1992,Baix Penedès,Llar amb suport,0,0,,,,0,0
1992,Baix Penedès,Llar residència,0,0,,,,1,24
1992,Baix Penedès,Residència,0,0,,,,0,0
1992,Barcelonès,Llar amb suport,0,0,,,,0,0
1992,Barcelonès,Llar residència,3,26,1.0,0.0,2.0,7,97
1992,Barcelonès,Residència,1,10,0.0,0.0,1.0,4,129
1992,Berguedà,Llar amb suport,0,0,,,,0,0
1992,Berguedà,Llar residència,0,0,,,,0,0
1992,Berguedà,Residència,0,0,,,,0,0
1992,Cerdanya,Llar amb suport,0,0,,,,0,0
1992,Cerdanya,Llar residència,0,0,,,,0,0
1992,Cerdanya,Residència,0,0,,,,0,0
1992,Conca de Barberà,Llar amb suport,0,0,,,,0,0
1992,Conca de Barberà,Llar residència,0,0,,,,0,0
1992,Conca de Barberà,Residència,0,0,,,,0,0
1992,Garraf,Llar amb suport,0,0,,,,0,0
1992,Garraf,Llar residència,0,0,,,,1,23
1992,Garraf,Residència,0,0,,,,0,0
1992,Garrigues,Llar amb suport,0,0,,,,0,0
1992,Garrigues,Llar residència,0,0,,,,0,0
1992,Garrigues,Residència,0,0,,,,0,0
1992,Garrotxa,Llar amb suport,0,0,,,,0,0
1992,Garrotxa,Llar residència,0,0,,,,1,11
1992,Garrotxa,Residència,0,0,,,,0,0
1992,Gironès,Llar amb suport,0,0,,,,0,0
1992,Gironès,Llar residència,0,0,,,,1,10
1992,Gironès,Residència,1,60,1.0,0.0,0.0,3,116
1992,Lluçanès,Llar amb suport,0,0,,,,0,0
1992,Lluçanès,Llar residència,0,0,,,,0,0
1992,Lluçanès,Residència,0,0,,,,0,0
1992,Maresme,Llar amb suport,0,0,,,,0,0
1992,Maresme,Llar residència,3,29,0.0,0.0,3.0,4,39
1992,Maresme,Residència,2,46,0.0,0.0,2.0,4,248
1992,Moianès,Llar amb suport,0,0,,,,0,0
1992,Moianès,Llar residència,0,0,,,,1,9
1992,Moianès,Residència,0,0,,,,0,0
1992,Montsià,Llar amb suport,0,0,,,,0,0
1992,Montsià,Llar residència,0,0,,,,0,0
1992,Montsià,Residència,1,31,1.0,0.0,0.0,1,31
1992,Noguera,Llar amb suport,0,0,,,,0,0
1992,Noguera,Llar residència,0,0,,,,0,0
1992,Noguera,Residència,0,0,,,,0,0
1992,Osona,Llar amb suport,0,0,,,,0,0
1992,Osona,Llar residència,0,0,,,,0,0
1992,Osona,Residència,0,0,,,,0,0
1992,Pallars Jussà,Llar amb suport,0,0,,,,0,0
1992,Pallars Jussà,Llar residència,0,0,,,,0,0
1992,Pallars Jussà,Residència,0,0,,,,0,0
1992,Pallars Sobirà,Llar amb suport,0,0,,,,0,0
1992,Pallars Sobirà,Llar residència,0,0,,,,0,0
1992,Pallars Sobirà,Residència,0,0,,,,0,0
1992,Pla d'Urgell,Llar amb suport,0,0,,,,0,0
1992,Pla d'Urgell,Llar residència,0,0,,,,0,0
1992,Pla d'Urgell,Residència,0,0,,,,0,0
1992,Pla de l'Estany,Llar amb suport,0,0,,,,0,0
1992,Pla de l'Estany,Llar residència,0,0,,,,0,0
1992,Pla de l'Estany,Residència,0,0,,,,0,0
1992,Priorat,Llar amb suport,0,0,,,,0,0
1992,Priorat,Llar residència,0,0,,,,0,0
1992,Priorat,Residència,0,0,,,,0,0
1992,Ribera d'Ebre,Llar amb suport,0,0,,,,0,0
1992,Ribera d'Ebre,Llar residència,0,0,,,,0,0
1992,Ribera d'Ebre,Residència,0,0,,,,0,0
1992,Ripollès,Llar amb suport,0,0,,,,0,0
1992,Ripollès,Llar residència,0,0,,,,0,0
1992,Ripollès,Residència,0,0,,,,1,26
1992,Segarra,Llar amb suport,0,0,,,,0,0
1992,Segarra,Llar residència,0,0,,,,0,0
1992,Segarra,Residència,0,0,,,,0,0
1992,Segrià,Llar amb suport,0,0,,,,0,0
1992,Segrià,Llar residència,1,96,0.0,0.0,1.0,2,120
1992,Segrià,Residència,1,93,0.0,0.0,1.0,2,186
1992,Selva,Llar amb suport,0,0,,,,0,0
1992,Selva,Llar residència,0,0,,,,0,0
1992,Selva,Residència,0,0,,,,1,79
1992,Solsonès,Llar amb suport,0,0,,,,0,0
1992,Solsonès,Llar residència,0,0,,,,0,0
1992,Solsonès,Residència,0,0,,,,0,0
1992,Tarragonès,Llar amb suport,0,0,,,,0,0
1992,Tarragonès,Llar residència,0,0,,,,0,0
1992,Tarragonès,Residència,0,0,,,,0,0
1992,Terra Alta,Llar amb suport,0,0,,,,0,0
1992,Terra Alta,Llar residència,0,0,,,,0,0
1992,Terra Alta,Residència,0,0,,,,0,0
1992,Urgell,Llar amb suport,0,0,,,,0,0
1992,Urgell,Llar residència,0,0,,,,1,16
1992,Urgell,Residència,0,0,,,,0,0
1992,Val d'Aran,Llar amb suport,0,0,,,,0,0
1992,Val d'Aran,Llar residència,0,0,,,,0,0
1992,Val d'Aran,Residència,0,0,,,,0,0
1992,Vallès Occidental,Llar amb suport,0,0,,,,0,0
1992,Vallès Occidental,Llar residència,6,78,0.0,0.0,6.0,7,91
1992,Vallès Occidental,Residència,1,52,1.0,0.0,0.0,8,536
1992,Vallès Oriental,Llar amb suport,0,0,,,,0,0
1992,Vallès Oriental,Llar residència,1,8,0.0,0.0,1.0,1,8
1992,Vallès Oriental,Residència,1,22,0.0,0.0,1.0,2,43
1993,Alt Camp,Llar amb suport,0,0,,,,0,0
1993,Alt Camp,Llar residència,0,0,,,,0,0
1993,Alt Camp,Residència,0,0,,,,0,0
1993,Alt Empordà,Llar amb suport,0,0,,,,0,0
1993,Alt Empordà,Llar residència,0,0,,,,0,0
1993,Alt Empordà,Residència,0,0,,,,1,44
1993,Alt Penedès,Llar amb suport,0,0,,,,0,0
1993,Alt Penedès,Llar residència,0,0,,,,2,28
1993,Alt Penedès,Residència,0,0,,,,0,0
1993,Alt Urgell,Llar amb suport,0,0,,,,0,0
1993,Alt Urgell,Llar residència,0,0,,,,0,0
1993,Alt Urgell,Residència,0,0,,,,0,0
1993,Alta Ribagorça,Llar amb suport,0,0,,,,0,0
1993,Alta Ribagorça,Llar residència,0,0,,,,0,0
1993,Alta Ribagorça,Residència,0,0,,,,0,0
1993,Anoia,Llar amb suport,0,0,,,,0,0
1993,Anoia,Llar residència,1,6,0.0,0.0,1.0,9,79
1993,Anoia,Residència,0,0,,,,1,38
1993,Bages,Llar amb suport,0,0,,,,0,0
1993,Bages,Llar residència,1,6,0.0,0.0,1.0,3,30
1993,Bages,Residència,0,0,,,,0,0
1993,Baix Camp,Llar amb suport,0,0,,,,0,0
1993,Baix Camp,Llar residència,0,0,,,,0,0
1993,Baix Camp,Residència,0,0,,,,2,141
1993,Baix Ebre,Llar amb suport,0,0,,,,0,0
1993,Baix Ebre,Llar residència,0,0,,,,0,0
1993,Baix Ebre,Residència,0,0,,,,0,0
1993,Baix Empordà,Llar amb suport,0,0,,,,0,0
1993,Baix Empordà,Llar residència,0,0,,,,0,0
1993,Baix Empordà,Residència,0,0,,,,0,0
1993,Baix Llobregat,Llar amb suport,0,0,,,,0,0
1993,Baix Llobregat,Llar residència,2,36,0.0,0.0,2.0,4,98
1993,Baix Llobregat,Residència,0,0,,,,1,52
1993,Baix Penedès,Llar amb suport,0,0,,,,0,0
1993,Baix Penedès,Llar residència,0,0,,,,1,24
1993,Baix Penedès,Residència,0,0,,,,0,0
1993,Barcelonès,Llar amb suport,0,0,,,,0,0
1993,Barcelonès,Llar residència,4,62,1.0,0.0,3.0,11,159
1993,Barcelonès,Residència,1,157,0.0,0.0,1.0,5,286
1993,Berguedà,Llar amb suport,0,0,,,,0,0
1993,Berguedà,Llar residència,0,0,,,,0,0
1993,Berguedà,Residència,0,0,,,,0,0
1993,Cerdanya,Llar amb suport,0,0,,,,0,0
1993,Cerdanya,Llar residència,0,0,,,,0,0
1993,Cerdanya,Residència,0,0,,,,0,0
1993,Conca de Barberà,Llar amb suport,0,0,,,,0,0
1993,Conca de Barberà,Llar residència,0,0,,,,0,0
1993,Conca de Barberà,Residència,0,0,,,,0,0
1993,Garraf,Llar amb suport,0,0,,,,0,0
1993,Garraf,Llar residència,0,0,,,,1,23
1993,Garraf,Residència,0,0,,,,0,0
1993,Garrigues,Llar amb suport,0,0,,,,0,0
1993,Garrigues,Llar residència,0,0,,,,0,0
1993,Garrigues,Residència,0,0,,,,0,0
1993,Garrotxa,Llar amb suport,0,0,,,,0,0
1993,Garrotxa,Llar residència,1,12,0.0,0.0,1.0,2,23
1993,Garrotxa,Residència,0,0,,,,0,0
1993,Gironès,Llar amb suport,0,0,,,,0,0
1993,Gironès,Llar residència,0,0,,,,1,10
1993,Gironès,Residència,0,0,,,,3,116
1993,Lluçanès,Llar amb suport,0,0,,,,0,0
1993,Lluçanès,Llar residència,0,0,,,,0,0
1993,Lluçanès,Residència,0,0,,,,0,0
1993,Maresme,Llar amb suport,0,0,,,,0,0
1993,Maresme,Llar residència,0,0,,,,4,39
1993,Maresme,Residència,0,0,,,,4,248
1993,Moianès,Llar amb suport,0,0,,,,0,0
1993,Moianès,Llar residència,0,0,,,,1,9
1993,Moianès,Residència,0,0,,,,0,0
1993,Montsià,Llar amb suport,0,0,,,,0,0
1993,Montsià,Llar residència,0,0,,,,0,0
1993,Montsià,Residència,0,0,,,,1,31
1993,Noguera,Llar amb suport,0,0,,,,0,0
1993,Noguera,Llar residència,0,0,,,,0,0
1993,Noguera,Residència,0,0,,,,0,0
1993,Osona,Llar amb suport,0,0,,,,0,0
1993,Osona,Llar residència,0,0,,,,0,0
1993,Osona,Residència,0,0,,,,0,0
1993,Pallars Jussà,Llar amb suport,0,0,,,,0,0
1993,Pallars Jussà,Llar residència,0,0,,,,0,0
1993,Pallars Jussà,Residència,0,0,,,,0,0
1993,Pallars Sobirà,Llar amb suport,0,0,,,,0,0
1993,Pallars Sobirà,Llar residència,0,0,,,,0,0
1993,Pallars Sobirà,Residència,0,0,,,,0,0
1993,Pla d'Urgell,Llar amb suport,0,0,,,,0,0
1993,Pla d'Urgell,Llar residència,0,0,,,,0,0
1993,Pla d'Urgell,Residència,0,0,,,,0,0
1993,Pla de l'Estany,Llar amb suport,0,0,,,,0,0
1993,Pla de l'Estany,Llar residència,0,0,,,,0,0
1993,Pla de l'Estany,Residència,1,8,0.0,0.0,1.0,1,8
1993,Priorat,Llar amb suport,0,0,,,,0,0
1993,Priorat,Llar residència,0,0,,,,0,0
1993,Priorat,Residència,0,0,,,,0,0
1993,Ribera d'Ebre,Llar amb suport,0,0,,,,0,0
1993,Ribera d'Ebre,Llar residència,0,0,,,,0,0
1993,Ribera d'Ebre,Residència,0,0,,,,0,0
1993,Ripollès,Llar amb suport,0,0,,,,0,0
1993,Ripollès,Llar residència,0,0,,,,0,0
1993,Ripollès,Residència,0,0,,,,1,26
1993,Segarra,Llar amb suport,0,0,,,,0,0
1993,Segarra,Llar residència,0,0,,,,0,0
1993,Segarra,Residència,0,0,,,,0,0
1993,Segrià,Llar amb suport,0,0,,,,0,0
1993,Segrià,Llar residència,2,31,0.0,0.0,2.0,4,151
1993,Segrià,Residència,1,22,0.0,0.0,1.0,3,208
1993,Selva,Llar amb suport,0,0,,,,0,0
1993,Selva,Llar residència,0,0,,,,0,0
1993,Selva,Residència,0,0,,,,1,79
1993,Solsonès,Llar amb suport,0,0,,,,0,0
1993,Solsonès,Llar residència,0,0,,,,0,0
1993,Solsonès,Residència,0,0,,,,0,0
1993,Tarragonès,Llar amb suport,0,0,,,,0,0
1993,Tarragonès,Llar residència,0,0,,,,0,0
1993,Tarragonès,Residència,0,0,,,,0,0
1993,Terra Alta,Llar amb suport,0,0,,,,0,0
1993,Terra Alta,Llar residència,0,0,,,,0,0
1993,Terra Alta,Residència,0,0,,,,0,0
1993,Urgell,Llar amb suport,0,0,,,,0,0
1993,Urgell,Llar residència,0,0,,,,1,16
1993,Urgell,Residència,0,0,,,,0,0
1993,Val d'Aran,Llar amb suport,0,0,,,,0,0
1993,Val d'Aran,Llar residència,0,0,,,,0,0
1993,Val d'Aran,Residència,0,0,,,,0,0
1993,Vallès Occidental,Llar amb suport,0,0,,,,0,0
1993,Vallès Occidental,Llar residència,0,0,,,,7,91
1993,Vallès Occidental,Residència,0,0,,,,8,536
1993,Vallès Oriental,Llar amb suport,0,0,,,,0,0
1993,Vallès Oriental,Llar residència,0,0,,,,1,8
1993,Vallès Oriental,Residència,0,0,,,,2,43
1994,Alt Camp,Llar amb suport,0,0,,,,0,0
1994,Alt Camp,Llar residència,0,0,,,,0,0
1994,Alt Camp,Residència,0,0,,,,0,0
1994,Alt Empordà,Llar amb suport,0,0,,,,0,0
1994,Alt Empordà,Llar residència,1,17,0.0,0.0,1.0,1,17
1994,Alt Empordà,Residència,0,0,,,,1,44
1994,Alt Penedès,Llar amb suport,0,0,,,,0,0
1994,Alt Penedès,Llar residència,1,10,0.0,0.0,1.0,3,38
1994,Alt Penedès,Residència,0,0,,,,0,0
1994,Alt Urgell,Llar amb suport,0,0,,,,0,0
1994,Alt Urgell,Llar residència,0,0,,,,0,0
1994,Alt Urgell,Residència,0,0,,,,0,0
1994,Alta Ribagorça,Llar amb suport,0,0,,,,0,0
1994,Alta Ribagorça,Llar residència,0,0,,,,0,0
1994,Alta Ribagorça,Residència,0,0,,,,0,0
1994,Anoia,Llar amb suport,0,0,,,,0,0
1994,Anoia,Llar residència,0,0,,,,9,79
1994,Anoia,Residència,0,0,,,,1,38
1994,Bages,Llar amb suport,0,0,,,,0,0
1994,Bages,Llar residència,0,0,,,,3,30
1994,Bages,Residència,1,67,1.0,0.0,0.0,1,67
1994,Baix Camp,Llar amb suport,0,0,,,,0,0
1994,Baix Camp,Llar residència,0,0,,,,0,0
1994,Baix Camp,Residència,0,0,,,,2,141
1994,Baix Ebre,Llar amb suport,0,0,,,,0,0
1994,Baix Ebre,Llar residència,1,14,0.0,0.0,1.0,1,14
1994,Baix Ebre,Residència,0,0,,,,0,0
1994,Baix Empordà,Llar amb suport,0,0,,,,0,0
1994,Baix Empordà,Llar residència,0,0,,,,0,0
1994,Baix Empordà,Residència,0,0,,,,0,0
1994,Baix Llobregat,Llar amb suport,0,0,,,,0,0
1994,Baix Llobregat,Llar residència,1,12,0.0,0.0,1.0,5,110
1994,Baix Llobregat,Residència,0,0,,,,1,52
1994,Baix Penedès,Llar amb suport,0,0,,,,0,0
1994,Baix Penedès,Llar residència,0,0,,,,1,24
1994,Baix Penedès,Residència,0,0,,,,0,0
1994,Barcelonès,Llar amb suport,0,0,,,,0,0
1994,Barcelonès,Llar residència,2,68,1.0,0.0,1.0,13,227
1994,Barcelonès,Residència,1,60,1.0,0.0,0.0,6,346
1994,Berguedà,Llar amb suport,0,0,,,,0,0
1994,Berguedà,Llar residència,1,6,0.0,0.0,1.0,1,6
1994,Berguedà,Residència,0,0,,,,0,0
1994,Cerdanya,Llar amb suport,0,0,,,,0,0
1994,Cerdanya,Llar residència,0,0,,,,0,0
1994,Cerdanya,Residència,0,0,,,,0,0
1994,Conca de Barberà,Llar amb suport,0,0,,,,0,0
1994,Conca de Barberà,Llar residència,0,0,,,,0,0
1994,Conca de Barberà,Residència,0,0,,,,0,0
1994,Garraf,Llar amb suport,0,0,,,,0,0
1994,Garraf,Llar residència,0,0,,,,1,23
1994,Garraf,Residència,0,0,,,,0,0
1994,Garrigues,Llar amb suport,0,0,,,,0,0
1994,Garrigues,Llar residència,0,0,,,,0,0
1994,Garrigues,Residència,0,0,,,,0,0
1994,Garrotxa,Llar amb suport,0,0,,,,0,0
1994,Garrotxa,Llar residència,0,0,,,,2,23
1994,Garrotxa,Residència,0,0,,,,0,0
1994,Gironès,Llar amb suport,0,0,,,,0,0
1994,Gironès,Llar residència,0,0,,,,1,10
1994,Gironès,Residència,0,0,,,,3,116
1994,Lluçanès,Llar amb suport,0,0,,,,0,0
1994,Lluçanès,Llar residència,0,0,,,,0,0
1994,Lluçanès,Residència,0,0,,,,0,0
1994,Maresme,Llar amb suport,0,0,,,,0,0
1994,Maresme,Llar residència,0,0,,,,4,39
1994,Maresme,Residència,0,0,,,,4,248
1994,Moianès,Llar amb suport,0,0,,,,0,0
1994,Moianès,Llar residència,0,0,,,,1,9
1994,Moianès,Residència,0,0,,,,0,0
1994,Montsià,Llar amb suport,0,0,,,,0,0
1994,Montsià,Llar residència,0,0,,,,0,0
1994,Montsià,Residència,0,0,,,,1,31
1994,Noguera,Llar amb suport,0,0,,,,0,0
1994,Noguera,Llar residència,0,0,,,,0,0
1994,Noguera,Residència,0,0,,,,0,0
1994,Osona,Llar amb suport,0,0,,,,0,0
1994,Osona,Llar residència,0,0,,,,0,0
1994,Osona,Residència,0,0,,,,0,0
1994,Pallars Jussà,Llar amb suport,0,0,,,,0,0
1994,Pallars Jussà,Llar residència,0,0,,,,0,0
1994,Pallars Jussà,Residència,0,0,,,,0,0
1994,Pallars Sobirà,Llar amb suport,0,0,,,,0,0
1994,Pallars Sobirà,Llar residència,0,0,,,,0,0
1994,Pallars Sobirà,Residència,0,0,,,,0,0
1994,Pla d'Urgell,Llar amb suport,0,0,,,,0,0
1994,Pla d'Urgell,Llar residència,0,0,,,,0,0
1994,Pla d'Urgell,Residència,0,0,,,,0,0
1994,Pla de l'Estany,Llar amb suport,0,0,,,,0,0
1994,Pla de l'Estany,Llar residència,0,0,,,,0,0
1994,Pla de l'Estany,Residència,0,0,,,,1,8
1994,Priorat,Llar amb suport,0,0,,,,0,0
1994,Priorat,Llar residència,0,0,,,,0,0
1994,Priorat,Residència,0,0,,,,0,0
1994,Ribera d'Ebre,Llar amb suport,0,0,,,,0,0
1994,Ribera d'Ebre,Llar residència,0,0,,,,0,0
1994,Ribera d'Ebre,Residència,0,0,,,,0,0
1994,Ripollès,Llar amb suport,0,0,,,,0,0
1994,Ripollès,Llar residència,0,0,,,,0,0
1994,Ripollès,Residència,0,0,,,,1,26
1994,Segarra,Llar amb suport,0,0,,,,0,0
1994,Segarra,Llar residència,0,0,,,,0,0
1994,Segarra,Residència,0,0,,,,0,0
1994,Segrià,Llar amb suport,0,0,,,,0,0
1994,Segrià,Llar residència,0,0,,,,4,151
1994,Segrià,Residència,0,0,,,,3,208
1994,Selva,Llar amb suport,0,0,,,,0,0
1994,Selva,Llar residència,1,10,0.0,0.0,1.0,1,10
1994,Selva,Residència,0,0,,,,1,79
1994,Solsonès,Llar amb suport,0,0,,,,0,0
1994,Solsonès,Llar residència,0,0,,,,0,0
1994,Solsonès,Residència,0,0,,,,0,0
1994,Tarragonès,Llar amb suport,0,0,,,,0,0
1994,Tarragonès,Llar residència,0,0,,,,0,0
1994,Tarragonès,Residència,0,0,,,,0,0
1994,Terra Alta,Llar amb suport,0,0,,,,0,0
1994,Terra Alta,Llar residència,0,0,,,,0,0
1994,Terra Alta,Residència,0,0,,,,0,0
1994,Urgell,Llar amb suport,0,0,,,,0,0
1994,Urgell,Llar residència,0,0,,,,1,16
1994,Urgell,Residència,0,0,,,,0,0
1994,Val d'Aran,Llar amb suport,0,0,,,,0,0
1994,Val d'Aran,Llar residència,0,0,,,,0,0
1994,Val d'Aran,Residència,0,0,,,,0,0
1994,Vallès Occidental,Llar amb suport,0,0,,,,0,0
1994,Vallès Occidental,Llar residència,0,0,,,,7,91
1994,Vallès Occidental,Residència,1,34,0.0,0.0,1.0,9,570
1994,Vallès Oriental,Llar amb suport,0,0,,,,0,0
1994,Vallès Oriental,Llar residència,0,0,,,,1,8
1994,Vallès Oriental,Residència,0,0,,,,2,43
1995,Alt Camp,Llar amb suport,0,0,,,,0,0
1995,Alt Camp,Llar residència,0,0,,,,0,0
1995,Alt Camp,Residència,0,0,,,,0,0
1995,Alt Empordà,Llar amb suport,0,0,,,,0,0
1995,Alt Empordà,Llar residència,0,0,,,,1,17
1995,Alt Empordà,Residència,0,0,,,,1,44
1995,Alt Penedès,Llar amb suport,0,0,,,,0,0
1995,Alt Penedès,Llar residència,0,0,,,,3,38
1995,Alt Penedès,Residència,0,0,,,,0,0
1995,Alt Urgell,Llar amb suport,0,0,,,,0,0
1995,Alt Urgell,Llar residència,0,0,,,,0,0
1995,Alt Urgell,Residència,0,0,,,,0,0
1995,Alta Ribagorça,Llar amb suport,0,0,,,,0,0
1995,Alta Ribagorça,Llar residència,0,0,,,,0,0
1995,Alta Ribagorça,Residència,0,0,,,,0,0
1995,Anoia,Llar amb suport,0,0,,,,0,0
1995,Anoia,Llar residència,0,0,,,,9,79
1995,Anoia,Residència,0,0,,,,1,38
1995,Bages,Llar amb suport,0,0,,,,0,0
1995,Bages,Llar residència,0,0,,,,3,30
1995,Bages,Residència,0,0,,,,1,67
1995,Baix Camp,Llar amb suport,0,0,,,,0,0
1995,Baix Camp,Llar residència,0,0,,,,0,0
1995,Baix Camp,Residència,0,0,,,,2,141
1995,Baix Ebre,Llar amb suport,0,0,,,,0,0
1995,Baix Ebre,Llar residència,0,0,,,,1,14
1995,Baix Ebre,Residència,0,0,,,,0,0
1995,Baix Empordà,Llar amb suport,0,0,,,,0,0
1995,Baix Empordà,Llar residència,0,0,,,,0,0
1995,Baix Empordà,Residència,0,0,,,,0,0
1995,Baix Llobregat,Llar amb suport,0,0,,,,0,0
1995,Baix Llobregat,Llar residència,0,0,,,,5,110
1995,Baix Llobregat,Residència,0,0,,,,1,52
1995,Baix Penedès,Llar amb suport,0,0,,,,0,0
1995,Baix Penedès,Llar residència,1,5,0.0,0.0,1.0,2,29
1995,Baix Penedès,Residència,0,0,,,,0,0
1995,Barcelonès,Llar amb suport,0,0,,,,0,0
1995,Barcelonès,Llar residència,6,42,1.0,0.0,5.0,19,269
1995,Barcelonès,Residència,4,84,1.0,1.0,2.0,10,430
1995,Berguedà,Llar amb suport,0,0,,,,0,0
1995,Berguedà,Llar residència,0,0,,,,1,6
1995,Berguedà,Residència,0,0,,,,0,0
1995,Cerdanya,Llar amb suport,0,0,,,,0,0
1995,Cerdanya,Llar residència,0,0,,,,0,0
1995,Cerdanya,Residència,0,0,,,,0,0
1995,Conca de Barberà,Llar amb suport,0,0,,,,0,0
1995,Conca de Barberà,Llar residència,0,0,,,,0,0
1995,Conca de Barberà,Residència,0,0,,,,0,0
1995,Garraf,Llar amb suport,0,0,,,,0,0
1995,Garraf,Llar residència,0,0,,,,1,23
1995,Garraf,Residència,0,0,,,,0,0
1995,Garrigues,Llar amb suport,0,0,,,,0,0
1995,Garrigues,Llar residència,1,20,0.0,0.0,1.0,1,20
1995,Garrigues,Residència,0,0,,,,0,0
1995,Garrotxa,Llar amb suport,0,0,,,,0,0
1995,Garrotxa,Llar residència,0,0,,,,2,23
1995,Garrotxa,Residència,0,0,,,,0,0
1995,Gironès,Llar amb suport,0,0,,,,0,0
1995,Gironès,Llar residència,1,10,0.0,0.0,1.0,2,20
1995,Gironès,Residència,0,0,,,,3,116
1995,Lluçanès,Llar amb suport,0,0,,,,0,0
1995,Lluçanès,Llar residència,0,0,,,,0,0
1995,Lluçanès,Residència,0,0,,,,0,0
1995,Maresme,Llar amb suport,0,0,,,,0,0
1995,Maresme,Llar residència,2,14,0.0,0.0,2.0,6,53
1995,Maresme,Residència,0,0,,,,4,248
1995,Moianès,Llar amb suport,0,0,,,,0,0
1995,Moianès,Llar residència,0,0,,,,1,9
1995,Moianès,Residència,0,0,,,,0,0
1995,Montsià,Llar amb suport,0,0,,,,0,0
1995,Montsià,Llar residència,0,0,,,,0,0
1995,Montsià,Residència,0,0,,,,1,31
1995,Noguera,Llar amb suport,0,0,,,,0,0
1995,Noguera,Llar residència,0,0,,,,0,0
1995,Noguera,Residència,0,0,,,,0,0
1995,Osona,Llar amb suport,0,0,,,,0,0
1995,Osona,Llar residència,0,0,,,,0,0
1995,Osona,Residència,0,0,,,,0,0
1995,Pallars Jussà,Llar amb suport,0,0,,,,0,0
1995,Pallars Jussà,Llar residència,0,0,,,,0,0
1995,Pallars Jussà,Residència,0,0,,,,0,0
1995,Pallars Sobirà,Llar amb suport,0,0,,,,0,0
1995,Pallars Sobirà,Llar residència,0,0,,,,0,0
1995,Pallars Sobirà,Residència,0,0,,,,0,0
1995,Pla d'Urgell,Llar amb suport,0,0,,,,0,0
1995,Pla d'Urgell,Llar residència,0,0,,,,0,0
1995,Pla d'Urgell,Residència,0,0,,,,0,0
1995,Pla de l'Estany,Llar amb suport,0,0,,,,0,0
